,bush,state,edu,age
11767,0.0,41,2,4
11768,1.0,49,2,2
11769,,39,3,3
11770,,19,1,4
11771,0.0,33,4,2
11772,0.0,39,4,4
11773,0.0,11,2,3
11774,1.0,39,2,4
11775,1.0,10,2,1
11776,1.0,10,2,2
11777,,24,4,2
11778,0.0,21,2,3
11779,1.0,44,4,3
11780,1.0,44,4,2
11781,,24,4,2
11782,1.0,33,2,3
11783,1.0,44,4,4
11784,1.0,18,2,2
11785,1.0,44,4,4
11786,1.0,43,4,2
11787,,33,2,3
11788,1.0,33,4,3
11789,1.0,44,2,1
11790,1.0,34,2,1
11791,1.0,31,3,1
11792,1.0,5,2,4
11793,1.0,34,4,2
11794,1.0,31,1,2
11795,0.0,14,1,4
11796,1.0,18,2,3
11797,,10,2,1
11798,,4,3,4
11799,0.0,22,4,1
11800,1.0,43,2,3
11801,1.0,6,4,1
11802,,44,4,4
11803,0.0,14,4,2
11804,1.0,31,3,2
11805,1.0,39,2,1
11806,0.0,10,4,3
11807,0.0,34,1,2
11808,1.0,10,2,4
11809,0.0,39,3,2
11810,0.0,15,2,3
11811,1.0,22,3,2
11812,1.0,44,4,2
11813,1.0,14,3,2
11814,1.0,10,2,4
11815,1.0,44,4,1
11816,1.0,47,3,1
11817,1.0,18,3,1
11818,1.0,44,3,1
11819,0.0,40,3,2
11820,0.0,37,3,2
11821,0.0,36,2,2
11822,1.0,18,3,3
11823,,43,1,3
11824,0.0,39,2,4
11825,1.0,33,2,2
11826,1.0,43,3,1
11827,0.0,24,2,2
11828,0.0,10,1,1
11829,1.0,36,4,1
11830,1.0,14,2,3
11831,1.0,10,4,2
11832,1.0,10,4,2
11833,1.0,11,2,1
11834,1.0,10,1,4
11835,1.0,33,3,3
11836,0.0,39,2,1
11837,1.0,17,2,3
11838,0.0,26,4,2
11839,1.0,47,2,2
11840,1.0,10,3,2
11841,0.0,50,3,1
11842,1.0,11,4,2
11843,1.0,18,2,2
11844,1.0,50,2,2
11845,1.0,33,2,1
11846,1.0,28,4,3
11847,1.0,43,2,3
11848,0.0,24,2,3
11849,0.0,19,3,2
11850,1.0,31,4,1
11851,1.0,33,3,2
11852,0.0,26,3,4
11853,1.0,23,3,2
11854,1.0,14,3,2
11855,1.0,43,4,1
11856,1.0,44,2,2
11857,1.0,18,1,3
11858,1.0,4,2,1
11859,1.0,14,2,1
11860,1.0,26,4,2
11861,1.0,1,2,2
11862,1.0,45,4,1
11863,1.0,17,2,2
11864,1.0,44,4,1
11865,0.0,25,1,2
11866,1.0,3,3,3
11867,1.0,44,2,2
11868,1.0,5,4,2
11869,1.0,43,4,1
11870,0.0,25,2,2
11871,1.0,3,4,1
11872,0.0,50,4,2
11873,1.0,44,2,1
11874,1.0,43,2,4
11875,,5,3,2
11876,0.0,50,2,2
11877,0.0,5,4,1
11878,0.0,6,2,2
11879,0.0,5,4,2
11880,1.0,5,3,3
11881,1.0,5,2,1
11882,0.0,5,4,1
11883,0.0,48,1,1
11884,1.0,48,4,1
11885,1.0,51,3,2
11886,1.0,5,4,1
11887,1.0,32,4,2
11888,1.0,5,2,1
11889,1.0,5,4,2
11890,1.0,5,4,2
11891,0.0,5,4,3
11892,0.0,5,4,4
11893,0.0,5,1,4
11894,0.0,48,4,3
11895,1.0,38,2,3
11896,0.0,48,2,1
11897,0.0,33,2,2
11898,1.0,33,2,3
11899,0.0,39,2,3
11900,,39,2,3
11901,1.0,39,3,3
11902,1.0,33,3,3
11903,1.0,22,4,2
11904,0.0,33,4,2
11905,,22,2,1
11906,0.0,33,4,3
11907,0.0,33,2,1
11908,0.0,33,2,2
11909,1.0,33,4,1
11910,1.0,33,1,3
11911,1.0,33,4,2
11912,0.0,39,4,2
11913,1.0,7,1,4
11914,1.0,40,2,1
11915,0.0,33,4,3
11916,1.0,22,3,2
11917,1.0,33,3,2
11918,1.0,31,4,3
11919,0.0,50,3,3
11920,0.0,33,4,2
11921,0.0,23,3,2
11922,0.0,31,2,3
11923,1.0,39,2,4
11924,1.0,33,3,2
11925,1.0,15,2,3
11926,1.0,26,2,1
11927,0.0,33,3,2
11928,1.0,31,2,1
11929,1.0,39,2,2
11930,1.0,36,2,3
11931,1.0,36,3,1
11932,1.0,36,2,3
11933,0.0,40,4,2
11934,0.0,33,4,2
11935,1.0,39,2,3
11936,1.0,39,2,1
11937,0.0,50,2,2
11938,0.0,50,4,2
11939,0.0,36,2,1
11940,0.0,7,2,2
11941,,22,3,1
11942,1.0,17,1,4
11943,0.0,36,3,2
11944,1.0,50,4,2
11945,1.0,36,2,2
11946,1.0,22,4,4
11947,0.0,33,4,2
11948,,14,1,1
11949,,39,2,1
11950,1.0,50,4,1
11951,1.0,14,2,1
11952,1.0,23,4,1
11953,1.0,40,1,2
11954,1.0,17,3,2
11955,1.0,36,2,2
11956,1.0,22,4,2
11957,1.0,17,3,2
11958,0.0,39,2,4
11959,1.0,26,4,2
11960,0.0,19,2,3
11961,0.0,14,4,1
11962,1.0,36,2,3
11963,,14,1,3
11964,,50,4,2
11965,0.0,50,2,1
11966,0.0,14,2,2
11967,0.0,24,2,2
11968,0.0,50,2,2
11969,0.0,33,2,2
11970,1.0,24,2,1
11971,0.0,23,1,3
11972,1.0,15,2,2
11973,0.0,28,4,2
11974,0.0,36,4,2
11975,1.0,47,2,2
11976,0.0,33,4,2
11977,1.0,10,2,3
11978,0.0,43,4,3
11979,1.0,50,2,3
11980,1.0,36,1,3
11981,1.0,36,2,1
11982,1.0,39,3,1
11983,1.0,10,3,4
11984,1.0,47,4,4
11985,0.0,36,4,2
11986,,44,2,3
11987,1.0,26,3,3
11988,1.0,47,2,4
11989,1.0,18,2,3
11990,1.0,34,2,2
11991,0.0,33,4,3
11992,1.0,23,3,1
11993,1.0,14,2,2
11994,0.0,16,2,3
11995,0.0,25,1,4
11996,1.0,10,4,1
11997,0.0,4,4,2
11998,0.0,44,3,2
11999,0.0,49,2,2
12000,0.0,44,4,2
12001,1.0,49,3,3
12002,1.0,28,3,1
12003,0.0,33,1,1
12004,0.0,33,2,3
12005,1.0,10,4,4
12006,1.0,44,4,2
12007,1.0,24,2,2
12008,1.0,26,2,1
12009,0.0,11,1,1
12010,1.0,19,4,1
12011,0.0,9,2,4
12012,0.0,10,2,2
12013,0.0,50,3,1
12014,1.0,44,4,4
12015,0.0,44,3,2
12016,0.0,44,2,3
12017,0.0,39,2,1
12018,1.0,44,2,1
12019,1.0,47,2,4
12020,0.0,34,2,4
12021,1.0,44,2,3
12022,1.0,14,4,2
12023,0.0,34,2,4
12024,1.0,43,4,2
12025,1.0,50,2,3
12026,1.0,18,2,2
12027,1.0,34,2,3
12028,1.0,28,2,3
12029,1.0,44,3,4
12030,1.0,1,4,2
12031,0.0,47,4,3
12032,0.0,47,3,1
12033,1.0,10,3,1
12034,0.0,1,4,4
12035,0.0,18,1,4
12036,0.0,5,3,3
12037,,18,3,4
12038,,43,3,2
12039,,14,4,3
12040,0.0,44,2,2
12041,1.0,6,3,3
12042,1.0,4,2,4
12043,0.0,5,2,1
12044,1.0,44,4,4
12045,1.0,6,3,1
12046,0.0,10,2,3
12047,1.0,44,4,1
12048,1.0,3,2,3
12049,0.0,5,3,3
12050,0.0,11,4,2
12051,1.0,1,3,1
12052,1.0,10,2,4
12053,1.0,34,2,4
12054,1.0,32,2,3
12055,1.0,32,4,3
12056,1.0,5,2,2
12057,1.0,11,3,1
12058,0.0,38,1,3
12059,0.0,37,2,1
12060,0.0,24,3,2
12061,,45,2,2
12062,0.0,41,2,1
12063,0.0,32,4,2
12064,1.0,5,4,2
12065,1.0,5,4,2
12066,1.0,49,1,4
12067,1.0,50,2,2
12068,1.0,48,1,3
12069,,11,4,3
12070,0.0,1,3,2
12071,1.0,25,3,3
12072,1.0,43,3,3
12073,0.0,5,1,3
12074,1.0,48,2,4
12075,1.0,5,2,1
12076,1.0,5,3,1
12077,1.0,11,1,2
12078,0.0,3,4,4
12079,1.0,5,4,3
12080,0.0,5,4,2
12081,1.0,37,2,3
12082,0.0,29,2,3
12083,1.0,18,2,3
12084,1.0,6,4,2
12085,1.0,5,1,3
12086,0.0,16,1,3
12087,1.0,47,3,1
12088,1.0,44,1,2
12089,1.0,7,4,2
12090,0.0,5,1,4
12091,0.0,21,2,2
12092,0.0,44,2,4
12093,0.0,33,4,2
12094,0.0,38,3,2
12095,0.0,5,4,2
12096,0.0,10,3,2
12097,1.0,44,4,2
12098,0.0,3,3,1
12099,1.0,39,3,4
12100,,20,2,2
12101,1.0,5,3,2
12102,1.0,36,2,2
12103,1.0,33,2,1
12104,0.0,23,2,2
12105,1.0,34,2,3
12106,0.0,38,4,2
12107,0.0,15,2,1
12108,1.0,34,2,2
12109,0.0,23,2,1
12110,0.0,39,2,2
12111,0.0,33,4,2
12112,0.0,36,3,1
12113,1.0,37,1,3
12114,1.0,33,4,2
12115,1.0,48,4,2
12116,0.0,23,4,4
12117,1.0,34,1,3
12118,1.0,23,4,1
12119,1.0,14,2,3
12120,1.0,7,4,1
12121,0.0,39,2,3
12122,1.0,23,4,1
12123,0.0,44,4,4
12124,1.0,11,1,3
12125,1.0,10,2,3
12126,1.0,10,3,1
12127,1.0,17,2,2
12128,,44,3,3
12129,1.0,21,2,2
12130,1.0,17,4,1
12131,1.0,23,2,4
12132,1.0,14,4,2
12133,0.0,25,4,2
12134,0.0,8,4,1
12135,0.0,10,2,1
12136,0.0,10,2,3
12137,0.0,5,4,1
12138,,16,1,2
12139,,4,4,2
12140,0.0,33,3,1
12141,1.0,22,3,2
12142,1.0,10,3,2
12143,1.0,19,2,3
12144,1.0,3,4,1
12145,0.0,47,4,2
12146,0.0,38,2,2
12147,1.0,18,4,2
12148,1.0,41,2,3
12149,1.0,50,2,3
12150,1.0,32,4,3
12151,1.0,47,2,3
12152,1.0,25,4,1
12153,0.0,13,1,3
12154,0.0,23,1,4
12155,0.0,36,4,1
12156,1.0,44,4,2
12157,1.0,33,1,1
12158,1.0,22,3,2
12159,1.0,11,4,3
12160,,5,3,2
12161,0.0,48,2,2
12162,1.0,15,2,3
12163,1.0,6,3,1
12164,1.0,36,3,2
12165,0.0,11,3,2
12166,0.0,5,2,1
12167,1.0,44,4,2
12168,0.0,5,2,2
12169,0.0,14,3,2
12170,0.0,33,2,2
12171,1.0,5,2,2
12172,0.0,47,4,1
12173,0.0,6,3,4
12174,1.0,36,4,1
12175,0.0,44,2,3
12176,0.0,10,4,2
12177,0.0,33,4,3
12178,0.0,49,3,3
12179,0.0,39,4,2
12180,0.0,37,2,2
12181,1.0,43,2,4
12182,0.0,24,2,3
12183,0.0,19,1,3
12184,1.0,18,3,3
12185,1.0,26,3,3
12186,1.0,24,2,2
12187,0.0,33,3,3
12188,1.0,39,3,1
12189,1.0,33,2,2
12190,1.0,34,1,3
12191,1.0,47,2,1
12192,1.0,33,2,1
12193,1.0,3,4,2
12194,0.0,11,4,1
12195,1.0,5,2,2
12196,1.0,41,1,3
12197,1.0,43,2,1
12198,0.0,33,3,2
12199,1.0,22,3,2
12200,1.0,31,4,1
12201,1.0,43,3,3
12202,1.0,10,2,3
12203,1.0,43,2,1
12204,1.0,11,2,2
12205,0.0,6,3,1
12206,0.0,33,3,1
12207,0.0,19,4,1
12208,1.0,30,2,1
12209,1.0,41,2,2
12210,1.0,36,2,2
12211,1.0,39,2,3
12212,0.0,20,2,2
12213,0.0,34,2,3
12214,0.0,14,2,3
12215,0.0,6,4,2
12216,1.0,14,4,3
12217,,47,4,2
12218,0.0,48,3,1
12219,,22,2,4
12220,1.0,5,2,2
12221,1.0,43,3,2
12222,1.0,11,3,2
12223,1.0,23,4,3
12224,1.0,31,2,1
12225,0.0,22,4,1
12226,0.0,5,2,2
12227,1.0,5,4,2
12228,1.0,10,3,2
12229,1.0,44,3,1
12230,0.0,39,4,1
12231,0.0,33,2,4
12232,1.0,41,3,4
12233,0.0,23,4,1
12234,0.0,47,4,2
12235,1.0,39,3,3
12236,1.0,18,2,3
12237,1.0,39,2,1
12238,0.0,33,3,1
12239,0.0,41,4,2
12240,0.0,47,3,1
12241,1.0,5,1,2
12242,1.0,3,2,2
12243,1.0,35,4,2
12244,1.0,33,3,2
12245,1.0,18,4,2
12246,1.0,5,3,2
12247,1.0,10,3,2
12248,1.0,10,3,2
12249,1.0,1,4,2
12250,1.0,36,4,3
12251,0.0,44,4,2
12252,0.0,44,2,3
12253,0.0,38,1,1
12254,0.0,33,4,2
12255,0.0,5,2,4
12256,0.0,44,3,2
12257,0.0,48,2,1
12258,0.0,41,3,2
12259,0.0,33,4,2
12260,0.0,16,2,2
12261,0.0,5,2,1
12262,0.0,44,3,2
12263,,44,2,2
12264,0.0,10,3,1
12265,1.0,39,2,1
12266,1.0,10,4,2
12267,1.0,33,4,2
12268,0.0,10,2,3
12269,1.0,1,2,1
12270,,5,4,2
12271,,1,3,1
12272,1.0,41,1,3
12273,1.0,31,4,2
12274,0.0,43,2,2
12275,1.0,43,1,2
12276,0.0,36,3,2
12277,0.0,33,1,1
12278,,3,3,2
12279,1.0,15,2,2
12280,1.0,44,2,2
12281,1.0,36,2,1
12282,1.0,10,2,3
12283,0.0,40,3,3
12284,0.0,43,1,4
12285,1.0,5,4,2
12286,0.0,5,3,4
12287,0.0,1,3,2
12288,1.0,40,3,1
12289,,34,3,1
12290,1.0,10,2,4
12291,0.0,14,4,2
12292,1.0,48,3,2
12293,1.0,39,2,1
12294,0.0,31,4,3
12295,0.0,49,3,2
12296,1.0,44,3,3
12297,0.0,11,2,2
12298,1.0,36,4,2
12299,0.0,14,1,2
12300,0.0,10,2,4
12301,0.0,5,4,2
12302,0.0,33,4,1
12303,0.0,14,4,1
12304,0.0,22,2,2
12305,0.0,33,2,2
12306,1.0,7,4,2
12307,0.0,23,2,1
12308,1.0,11,2,1
12309,1.0,33,2,4
12310,0.0,36,3,3
12311,0.0,22,1,1
12312,0.0,14,2,2
12313,0.0,23,3,3
12314,1.0,11,1,2
12315,1.0,44,3,1
12316,1.0,36,2,1
12317,0.0,31,3,2
12318,1.0,36,3,3
12319,0.0,33,3,3
12320,0.0,33,4,4
12321,0.0,5,4,3
12322,0.0,21,2,2
12323,1.0,31,4,1
12324,0.0,23,3,2
12325,0.0,20,4,4
12326,0.0,44,3,1
12327,1.0,38,1,4
12328,0.0,7,2,3
12329,1.0,6,4,3
12330,0.0,5,1,4
12331,1.0,1,2,4
12332,0.0,5,3,2
12333,0.0,44,2,2
12334,,16,2,2
12335,0.0,39,4,3
12336,1.0,31,2,1
12337,1.0,22,4,1
12338,,39,2,3
12339,0.0,31,4,2
12340,0.0,16,4,2
12341,0.0,10,1,4
12342,0.0,6,4,3
12343,0.0,37,1,2
12344,1.0,14,2,4
12345,1.0,5,2,2
12346,1.0,48,2,4
12347,1.0,37,3,1
12348,1.0,36,3,3
12349,0.0,21,2,3
12350,1.0,5,3,2
12351,0.0,5,1,4
12352,0.0,21,3,1
12353,,47,2,1
12354,0.0,5,4,3
12355,1.0,44,2,2
12356,,16,1,4
12357,,26,3,2
12358,1.0,38,2,3
12359,0.0,14,2,2
12360,0.0,10,4,1
12361,1.0,5,2,2
12362,0.0,10,1,4
12363,0.0,22,2,4
12364,,41,1,4
12365,1.0,22,4,2
12366,,14,2,3
12367,1.0,39,2,2
12368,0.0,34,2,2
12369,1.0,33,2,1
12370,1.0,39,4,1
12371,1.0,10,2,3
12372,0.0,33,4,3
12373,0.0,44,2,2
12374,0.0,25,1,3
12375,,15,1,4
12376,1.0,5,2,3
12377,1.0,48,4,3
12378,1.0,10,2,4
12379,1.0,36,1,4
12380,1.0,40,3,3
12381,,7,4,3
12382,1.0,3,3,3
12383,1.0,3,3,3
12384,,14,2,4
12385,1.0,36,2,2
12386,1.0,5,2,4
12387,,49,3,2
12388,1.0,34,4,2
12389,1.0,10,1,4
12390,1.0,19,2,3
12391,0.0,5,1,4
12392,1.0,24,3,2
12393,,19,2,1
12394,0.0,28,1,4
12395,,14,4,3
12396,0.0,1,1,4
12397,1.0,43,2,1
12398,0.0,38,1,4
12399,1.0,5,4,3
12400,1.0,5,4,3
12401,0.0,39,2,3
12402,1.0,33,4,2
12403,0.0,44,1,4
12404,1.0,34,2,3
12405,0.0,10,3,4
12406,0.0,47,4,2
12407,1.0,47,2,3
12408,0.0,5,3,2
12409,1.0,44,3,3
12410,1.0,19,3,4
12411,0.0,18,1,3
12412,0.0,36,2,3
12413,1.0,36,2,3
12414,,4,1,4
12415,0.0,18,2,1
12416,0.0,36,4,2
12417,0.0,10,1,4
12418,1.0,17,4,2
12419,1.0,39,2,3
12420,0.0,39,3,2
12421,1.0,11,2,2
12422,,23,1,4
12423,,10,3,3
12424,,14,3,1
12425,,23,2,1
12426,,21,1,4
12427,,50,1,2
12428,,33,2,1
12429,,3,2,1
12430,,5,2,1
12431,,34,1,3
12432,,43,1,4
12433,,36,2,1
12434,,15,4,2
12435,,36,2,2
12436,,15,2,1
12437,,33,2,3
12438,,34,3,2
12439,,1,1,4
12440,,21,2,2
12441,,31,4,1
12442,,24,2,2
12443,,3,1,3
12444,,39,2,1
12445,,36,1,4
12446,,38,1,1
12447,,14,2,2
12448,,24,2,2
12449,,32,2,3
12450,,33,3,4
12451,,33,2,4
12452,,40,2,1
12453,,10,2,2
12454,,33,2,4
12455,,14,3,1
12456,,36,4,3
12457,,39,2,3
12458,,5,3,2
12459,1.0,48,2,2
12460,0.0,48,3,2
12461,1.0,13,4,2
12462,0.0,5,4,2
12463,0.0,23,2,1
12464,0.0,36,3,3
12465,1.0,10,4,4
12466,1.0,33,2,4
12467,1.0,50,2,1
12468,1.0,43,4,2
12469,0.0,23,2,3
12470,0.0,36,2,3
12471,1.0,11,4,2
12472,0.0,50,4,2
12473,0.0,24,2,2
12474,0.0,22,4,1
12475,1.0,14,4,2
12476,0.0,17,2,4
12477,0.0,33,4,2
12478,0.0,15,1,1
12479,,33,4,2
12480,,37,2,1
12481,0.0,35,2,2
12482,0.0,19,4,2
12483,0.0,33,3,1
12484,0.0,5,2,1
12485,0.0,50,3,1
12486,1.0,5,3,1
12487,0.0,10,2,3
12488,0.0,14,2,2
12489,0.0,26,2,1
12490,1.0,36,3,2
12491,1.0,14,4,4
12492,0.0,49,4,1
12493,,47,2,2
12494,1.0,31,2,1
12495,1.0,39,2,3
12496,1.0,44,3,2
12497,1.0,21,4,3
12498,1.0,10,4,4
12499,1.0,1,2,2
12500,1.0,10,2,1
12501,1.0,47,4,3
12502,1.0,10,2,4
12503,1.0,43,1,2
12504,0.0,11,2,2
12505,1.0,10,4,2
12506,1.0,1,1,4
12507,1.0,33,2,2
12508,1.0,10,2,4
12509,0.0,21,1,4
12510,1.0,1,1,3
12511,0.0,44,2,3
12512,0.0,21,4,2
12513,1.0,47,4,4
12514,,25,1,4
12515,0.0,34,1,3
12516,0.0,33,4,1
12517,1.0,47,2,3
12518,1.0,39,4,2
12519,1.0,18,1,2
12520,1.0,47,3,4
12521,1.0,44,4,2
12522,0.0,41,4,2
12523,1.0,47,4,3
12524,0.0,26,2,4
12525,1.0,10,4,1
12526,1.0,44,3,2
12527,1.0,10,3,4
12528,1.0,43,2,3
12529,1.0,49,2,1
12530,1.0,47,3,1
12531,1.0,41,2,2
12532,0.0,18,4,3
12533,0.0,10,2,3
12534,1.0,42,4,1
12535,0.0,22,1,4
12536,1.0,47,4,4
12537,0.0,21,2,3
12538,1.0,7,3,3
12539,1.0,41,1,3
12540,1.0,10,2,2
12541,1.0,21,2,4
12542,1.0,31,4,2
12543,0.0,11,3,3
12544,1.0,17,4,3
12545,1.0,34,1,1
12546,1.0,11,3,2
12547,0.0,44,2,2
12548,0.0,41,4,2
12549,0.0,21,1,4
12550,1.0,26,2,2
12551,1.0,33,3,1
12552,1.0,31,2,2
12553,0.0,33,4,2
12554,0.0,4,1,4
12555,0.0,33,4,2
12556,,31,2,4
12557,1.0,50,1,2
12558,0.0,31,4,1
12559,0.0,16,3,2
12560,1.0,10,4,2
12561,1.0,48,2,3
12562,1.0,33,4,2
12563,1.0,31,4,2
12564,0.0,33,3,2
12565,0.0,25,4,1
12566,0.0,4,3,3
12567,0.0,33,1,3
12568,0.0,24,2,3
12569,0.0,36,2,3
12570,1.0,47,4,2
12571,1.0,7,4,1
12572,1.0,33,2,1
12573,1.0,33,3,4
12574,1.0,10,2,1
12575,1.0,50,3,3
12576,1.0,49,1,3
12577,1.0,37,1,1
12578,0.0,33,2,4
12579,0.0,39,2,3
12580,0.0,47,1,4
12581,1.0,33,2,4
12582,0.0,33,2,4
12583,0.0,44,1,2
12584,0.0,5,3,2
12585,0.0,36,1,3
12586,1.0,39,4,2
12587,0.0,44,4,2
12588,1.0,24,3,4
12589,1.0,10,4,3
12590,1.0,41,3,4
12591,1.0,33,2,1
12592,1.0,33,2,1
12593,0.0,21,3,2
12594,1.0,33,2,2
12595,1.0,50,3,2
12596,1.0,36,2,3
12597,1.0,33,4,4
12598,1.0,16,1,1
12599,1.0,39,1,2
12600,1.0,47,4,2
12601,0.0,44,4,3
12602,1.0,22,4,1
12603,0.0,26,2,2
12604,0.0,22,4,2
12605,0.0,10,2,4
12606,0.0,49,2,3
12607,0.0,50,4,2
12608,0.0,35,4,2
12609,1.0,22,2,2
12610,1.0,11,2,4
12611,,33,2,2
12612,1.0,36,2,2
12613,1.0,31,2,3
12614,1.0,1,3,1
12615,1.0,36,2,1
12616,,21,2,4
12617,,33,2,1
12618,0.0,36,1,4
12619,0.0,24,1,1
12620,0.0,50,2,1
12621,0.0,31,2,1
12622,0.0,10,1,1
12623,0.0,31,2,3
12624,1.0,14,4,4
12625,1.0,23,2,3
12626,1.0,28,4,2
12627,0.0,22,4,2
12628,1.0,22,3,3
12629,0.0,23,3,2
12630,1.0,23,2,1
12631,0.0,14,4,4
12632,0.0,28,4,2
12633,0.0,44,2,1
12634,1.0,7,2,3
12635,0.0,33,2,2
12636,1.0,37,2,1
12637,1.0,15,3,1
12638,0.0,36,1,4
12639,1.0,19,2,3
12640,1.0,16,4,1
12641,1.0,33,1,2
12642,0.0,5,3,3
12643,1.0,5,3,4
12644,1.0,48,2,1
12645,1.0,36,1,3
12646,1.0,5,1,4
12647,1.0,41,2,3
12648,1.0,23,2,4
12649,1.0,45,2,3
12650,0.0,44,2,2
12651,1.0,36,4,3
12652,1.0,3,2,4
12653,1.0,5,3,2
12654,1.0,5,2,3
12655,1.0,3,3,4
12656,0.0,32,4,2
12657,0.0,14,4,1
12658,,15,2,1
12659,1.0,1,4,1
12660,1.0,45,4,2
12661,1.0,50,3,4
12662,1.0,26,2,1
12663,1.0,47,3,4
12664,0.0,9,3,2
12665,0.0,5,2,1
12666,0.0,33,4,1
12667,0.0,44,2,2
12668,0.0,3,2,1
12669,0.0,23,3,3
12670,1.0,28,3,1
12671,0.0,26,2,3
12672,0.0,3,4,3
12673,0.0,5,4,2
12674,1.0,47,3,2
12675,1.0,24,2,2
12676,1.0,23,1,1
12677,1.0,5,4,2
12678,1.0,5,4,1
12679,1.0,16,3,3
12680,1.0,48,4,4
12681,1.0,36,4,2
12682,1.0,39,4,2
12683,0.0,48,2,2
12684,0.0,10,4,1
12685,1.0,33,1,3
12686,0.0,10,3,4
12687,1.0,10,2,1
12688,1.0,23,2,1
12689,1.0,1,2,2
12690,1.0,27,3,2
12691,0.0,15,2,3
12692,1.0,23,2,3
12693,0.0,36,4,1
12694,1.0,15,2,2
12695,0.0,6,4,2
12696,0.0,5,1,1
12697,0.0,39,1,4
12698,,10,2,4
12699,1.0,33,2,3
12700,1.0,45,4,1
12701,1.0,5,4,2
12702,1.0,5,2,2
12703,1.0,6,2,1
12704,0.0,14,3,3
12705,0.0,50,2,2
12706,0.0,36,3,2
12707,0.0,5,2,3
12708,1.0,33,4,1
12709,1.0,25,4,3
12710,1.0,5,4,1
12711,0.0,6,2,3
12712,1.0,8,2,3
12713,1.0,43,3,3
12714,0.0,31,2,1
12715,0.0,22,4,2
12716,1.0,33,3,3
12717,0.0,24,3,2
12718,0.0,21,4,2
12719,0.0,5,4,4
12720,0.0,41,1,4
12721,0.0,48,2,2
12722,1.0,10,4,3
12723,0.0,5,3,2
12724,1.0,49,2,2
12725,1.0,5,3,1
12726,1.0,44,1,3
12727,1.0,5,2,1
12728,1.0,44,3,1
12729,1.0,11,4,1
12730,1.0,39,2,4
12731,0.0,33,3,1
12732,0.0,15,1,1
12733,0.0,24,3,1
12734,1.0,24,4,2
12735,1.0,20,2,1
12736,0.0,44,4,3
12737,0.0,33,1,4
12738,0.0,32,1,2
12739,1.0,5,1,1
12740,1.0,33,2,1
12741,1.0,44,4,2
12742,0.0,23,2,3
12743,0.0,33,4,2
12744,1.0,38,4,4
12745,1.0,5,4,3
12746,0.0,17,2,2
12747,1.0,19,2,2
12748,1.0,34,1,2
12749,1.0,16,2,4
12750,0.0,1,4,3
12751,0.0,37,2,2
12752,0.0,39,3,1
12753,1.0,31,4,3
12754,0.0,16,3,3
12755,0.0,36,1,2
12756,1.0,39,4,2
12757,0.0,19,2,2
12758,0.0,18,2,1
12759,1.0,41,4,4
12760,0.0,39,4,1
12761,0.0,23,2,2
12762,0.0,7,4,2
12763,0.0,48,2,1
12764,1.0,34,3,2
12765,0.0,33,4,3
12766,1.0,4,2,2
12767,1.0,7,4,1
12768,1.0,33,4,2
12769,1.0,14,2,2
12770,0.0,10,3,2
12771,,23,2,1
12772,1.0,44,4,4
12773,1.0,48,3,4
12774,0.0,14,4,3
12775,1.0,5,4,2
12776,0.0,13,2,2
12777,1.0,43,4,3
12778,1.0,39,2,4
12779,0.0,32,2,3
12780,1.0,47,3,1
12781,1.0,36,2,2
12782,0.0,33,4,1
12783,1.0,30,2,2
12784,1.0,18,3,1
12785,1.0,33,2,1
12786,1.0,26,3,3
12787,1.0,5,2,1
12788,0.0,5,4,2
12789,0.0,22,3,4
12790,0.0,20,4,1
12791,1.0,23,4,2
12792,0.0,14,3,2
12793,1.0,14,2,2
12794,0.0,47,4,1
12795,0.0,36,2,1
12796,1.0,36,3,2
12797,1.0,25,4,2
12798,1.0,44,1,4
12799,0.0,14,2,4
12800,0.0,39,2,1
12801,0.0,33,4,1
12802,0.0,38,2,2
12803,0.0,16,1,3
12804,0.0,48,3,3
12805,1.0,50,2,1
12806,1.0,39,2,3
12807,0.0,33,2,2
12808,0.0,50,2,2
12809,1.0,34,2,3
12810,1.0,23,3,2
12811,1.0,26,2,1
12812,0.0,6,4,1
12813,1.0,15,3,1
12814,0.0,14,4,3
12815,0.0,31,4,2
12816,0.0,10,3,3
12817,1.0,11,2,3
12818,0.0,36,3,2
12819,0.0,33,4,4
12820,0.0,26,2,3
12821,0.0,36,1,4
12822,1.0,5,3,2
12823,1.0,10,2,2
12824,1.0,3,4,3
12825,0.0,42,2,2
12826,0.0,10,2,3
12827,1.0,15,4,2
12828,1.0,41,4,3
12829,1.0,28,2,4
12830,0.0,22,4,2
12831,1.0,3,2,3
12832,1.0,36,4,3
12833,1.0,21,2,1
12834,1.0,43,2,3
12835,1.0,39,2,2
12836,0.0,8,3,3
12837,1.0,5,2,2
12838,0.0,16,2,1
12839,0.0,24,2,3
12840,0.0,34,3,1
12841,0.0,36,2,1
12842,0.0,10,2,4
12843,0.0,24,4,2
12844,1.0,48,4,1
12845,0.0,5,4,2
12846,0.0,24,2,1
12847,0.0,6,2,1
12848,1.0,33,1,2
12849,0.0,10,4,2
12850,1.0,3,4,4
12851,0.0,5,4,2
12852,1.0,35,3,2
12853,1.0,15,4,3
12854,1.0,5,4,1
12855,1.0,5,1,2
12856,0.0,27,2,2
12857,1.0,49,2,1
12858,,5,4,4
12859,1.0,26,4,2
12860,1.0,5,4,1
12861,1.0,48,3,2
12862,0.0,28,2,4
12863,1.0,5,3,2
12864,1.0,5,4,2
